Byte	frequency
92	0.35100234584384327
93	0.36064085281218705
94	0.353504617864447
95	0.37515745572413495
96	0.37710667366518685
97	0.36434662941984397
98	0.35869793488261525
99	0.3568808857097082
100	0.34507268087437115
101	0.3429581688794099
102	0.3437024538314397
103	0.34566424677311486
104	0.3421755369512431
105	0.3512947310619359
106	0.3591509563369336
107	0.367031843686412
108	0.33916179491149817
109	0.3527189868342727
110	0.3603339410390109
111	0.37710428687554726
112	0.3820276475884322
113	0.36400670486588477
114	0.3443858901631472
115	0.34888683905859325
116	0.355776304998094
117	0.3639624814671266
118	0.35222213909627464
119	0.37003671748750167
120	0.3846530831583617
121	0.3532721996677879
122	0.37218560105558407
123	0.37440539461745775
124	0.39083218505602235
125	0.3818146410690281
126	0.4087381295050768
127	0.5718735997453231
128	0.9510330792029806
129	0.524914486196181
130	0.41742089878199296
131	0.4140132916865414
132	0.41466157692914407
133	0.38821703457152523
134	0.3990125860686896
135	0.3867541465014026
136	0.41396134105893034
137	0.37753592960606264
138	0.382438214156821
139	0.36623242931615413
140	0.3868268591955523
141	0.36154698031135946
142	0.36181082399981684
143	0.3740971802091128
144	0.39436176207191026
145	0.37665244595787173
146	0.3725243344227416
147	0.3611473822227806
148	0.39306629305478724
149	0.37862335901253746
150	0.35952791046780475
151	0.36451545570993255
152	0.3948934670679102
153	0.369566643609324
154	0.36117867427898137
155	0.36428494558888236
156	0.3697281113137413
157	0.36223557209382895
158	0.36275772589896366
159	0.37474656930359385
160	0.4040656723313475
161	0.370653849294458
162	0.3580300173644025
163	0.3684649877656024
164	0.37319279267558925
165	0.35496530012746064
166	0.3524812047498538
167	0.35769720794492854
168	0.3758779340193446
169	0.3565378482614231
170	0.3618486666316307
171	0.3626126170698984
172	0.3524067811360882
173	0.3589466488821413
174	0.3578286074723523
175	0.35565886768457194
176	0.3822539824890514
177	0.36950749753854556
178	0.3640868881205532
179	0.3529809880514891
180	0.3593508028408613
181	0.35629927767898184
182	0.35779053335393063
183	0.3552339007458499
184	0.36946258872015675
185	0.3485154437450129
186	0.35427177449218683
187	0.35312941117771357
188	0.36353176297674905
189	0.35388977254863185
190	0.3614432205608864
191	0.3770742975991159
192	0.4359709881893557
193	0.3736068004408902
194	0.36107776703811706
195	0.3514380350567375
196	0.3522086615285335
197	0.3607004661805372
198	0.3652179692701886
199	0.3613366471010254
200	0.36775628729753657
201	0.36102985637227064
202	0.3585003473363502
203	0.35521511145158396
204	0.35171354066389954
205	0.35571792097126964
206	0.35029087901381145
207	0.3648667516830501
208	0.36575067497499636
209	0.36790757717229405
210	0.3581239202625882
211	0.354165501163755
212	0.35821861119448006
213	0.3812688955680681
214	0.36515002893627946
215	0.3667783054613064
216	0.3636826379147546
217	0.3433852714206699
218	0.3653105780027555
219	0.35842257721255727
220	0.35485933414830617
221	0.36106513209832763
222	0.35567590620307077
223	0.37185394052327064
224	0.3815064166541912
225	0.36652485502581117
226	0.35996580854521176
227	0.3680190179665296
228	0.3765346128933544
229	0.356249579497337
230	0.35096317787115117
231	0.34336999588789024
232	0.3582903103892954
233	0.3644492413585503
234	0.36043561232387733
235	0.3588455942027304
236	0.3552150398453659
237	0.36914305151661575
238	0.3591626095582832
239	0.3660410021352173
240	0.3694003338191535
241	0.3591404234270071
242	0.3526072614694711
243	0.35496069893518567
244	0.3550680914222924
245	0.3604922696267488
246	0.35007668411247667
247	0.36866767276849793
248	0.37236347581038837
249	0.34323814320395074
250	0.352248122838816
251	0.35820590381695283
252	0.3586806016544828
253	0.3620352534074062
254	0.35855271512447023
255	0.4029305317952099
