Byte	frequency
224	0.32127190583929793
225	0.3507800262618277
226	0.2838131964383984
227	0.2759081199012987
228	0.29330488636201907
229	0.2768772992197383
230	0.29759477302521875
231	0.26181514829854396
232	0.30156628058398205
233	0.28218900918069145
234	0.28038127879999497
235	0.2683921298338268
236	0.2849980170708308
237	0.26956991486330867
238	0.2661618926049873
239	0.24686911049003593
240	0.3157547123701423
241	0.2712290975493372
242	0.2758342606608694
243	0.26630030193280735
244	0.283238559411485
245	0.26265305045630005
246	0.2670602927309576
247	0.2512315927308751
248	0.2928806607454383
249	0.26555445242998876
250	0.2685223445993842
251	0.25685830576408186
252	0.2707463993076939
253	0.25069237286823165
254	0.24748693697081026
255	0.22915618127663434
