Byte	frequency
181	0.051572539327858796
182	0.06418937453286608
183	0.038354429383570934
184	0.043197162596319685
185	0.04049428010297017
186	0.048091212719191596
187	0.032189453029539926
188	0.03241194339531882
189	0.04020570347976151
190	0.034362775945276675
191	0.03489221554644527
192	0.04889679603488927
193	0.05827987805603717
194	0.04208077130137993
195	0.05993100601214368
196	0.05233715846390932
197	0.04973115429233148
198	0.04553369465793377
199	0.0390650880864079
200	0.051016143306544824
201	0.05527661788585423
202	0.06978872411056669
203	0.037787447770502976
204	0.04381557386421418
205	0.048520132380513434
206	0.04969774992221366
207	0.05776111293569375
208	0.056385142109692206
209	0.04169875785642085
210	0.050368737168233264
211	0.05480509110617827
212	0.055579395516337754
213	0.040107109390345744
214	0.03748666825613168
215	0.03977159208354535
216	0.03462347939490009
217	0.032415088646748545
218	0.031310131435953285
219	0.03015677247675956
220	0.03693348301496907
221	0.030594561725811868
222	0.04342716248188102
223	0.04531668383729169
224	0.043983313701444544
225	0.14498643933748456
226	0.0645217192299336
227	0.10439906758539266
228	0.10261960062066963
229	0.1731615069998115
230	0.08312928253131378
231	0.07869617800218925
232	0.11423511003793321
233	0.13174507799016258
234	0.04008687384424235
235	0.04799962506586176
236	0.10843570055680689
237	0.09610772166992333
238	0.13547672576933809
239	0.1421919940998928
240	0.08667943294576863
241	0.03961395782785601
242	0.13164904318167067
243	0.12391225768955548
244	0.15010204803711422
245	0.08809436827198142
246	0.0652733586337155
247	0.06107329858154185
248	0.048826943314495566
249	0.06876346693553534
250	0.03245161430847231
251	0.03159667963982476
252	0.030814625489170473
253	0.030457152777242147
254	0.02750338128922503
255	0.03679205514392746
